Docket Number,Violation Number,Issued Date,Issuing Department,Last Hearing Date,Property Address,Violation Type,Entity or Person(s),Disposition Description,Total Fines,Total Administrative Costs,Interest Amount,Collection Costs or Attorney Fees,Court Cost,Original Total Amount Due,Total Paid,Current Amount Due,X Coordinate,Y Coordinate
17CP067253,P005312827|P005312828|P005312829|P005312830|P005312831|P005312832,07/11/2017,POLICE,09/01/2017 9:00:00 AM,5320 S PEORIA,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"NATIONWIDE REO LLC, ",City non-suit,0,0,0,0,0,0,0,0,41.79715585,-87.64780119
17CP067256,P005228695|P005228696|P005228697|P005228698|P005228699|P005228700,07/18/2017,POLICE,09/01/2017 9:00:00 AM,4622 S WINCHESTER,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"US BANK, ",Dismissed for want of prosecution - No service - Motion to set-aside default - Granted,0,0,0,0,0,0,0,0,41.809612,-87.6737501
17CP069688,P005291556|P005291581|P005291582|P005291583|P005291584|P005291585,07/23/2017,POLICE,09/01/2017 9:00:00 AM,6155 S LOOMIS,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK N A, ",City non-suit,0,0,0,0,0,0,0,0,41.7815912,-87.6591629
17CP069698,P005272451|P005272452|P005272453|P005272454|P005272455|P005272456,07/25/2017,POLICE,09/01/2017 9:00:00 AM,6934 S LOOMIS,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"HSBC, ",City non-suit,0,0,0,0,0,0,0,0,41.7675502,-87.65930935
17CP069717,P005228719|P005228720|P005228841|P005228842|P005228843|P005228844,07/27/2017,POLICE,10/06/2017 9:00:00 AM,4938 S PRINCETON,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"BANK OF AMERICA, ",City non-suit,0,0,0,0,0,0,0,0,41.80430595,-87.63351917
17CP069724,P005313372|P005313373|P005313374|P005313375|P005313376|P005313377,07/24/2017,POLICE,10/06/2017 9:00:00 AM,903 W 51ST,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"FANNIE MAE, ",City non-suit,0,0,0,0,0,0,0,0,41.8013136,-87.64801119
17CP069724,P005313372|P005313373|P005313374|P005313375|P005313376|P005313377,07/24/2017,POLICE,10/06/2017 9:00:00 AM,903 W 551ST,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"FANNIE MAE, ",City non-suit,0,0,0,0,0,0,0,0,41.8013136,-87.64801119
17CP069730,P005313390|P005313391|P005313392|P005313393|P005313394|P005313395,07/26/2017,POLICE,10/06/2017 9:00:00 AM,5326 S JUSTINE,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.7968679,-87.66371699
17CP070140,P005223512|P005223513|P005223514|P005223515,06/26/2017,POLICE,09/01/2017 1:00:00 AM,7120 S ROCKWELL,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"US BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.7639341,-87.68839195
17CP070144,P005223543|P005223544|P005223545|P005223996,07/17/2017,POLICE,09/01/2017 1:00:00 AM,6029 S MAY,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"FIRST MIDWEST BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.7842259,-87.65314751
17CP070153,P005223975|P005223976|P005223977|P005223978|P005223979|P005223980,07/25/2017,POLICE,10/06/2017 1:00:00 AM,6135 S MORGAN,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE, ",City non-suit,0,0,0,0,0,0,0,0,41.78230215,-87.64944512
17CP070154,P005035881|P005035882|P005035883|P005035884|P005035885|P005035886,07/21/2017,POLICE,09/01/2017 4:30:00 AM,1326 E 89TH,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO, ",City non-suit,0,0,0,0,0,0,0,0,41.73310033,-87.59191833
17CP070154,P005035881|P005035882|P005035883|P005035884|P005035885|P005035886,07/21/2017,POLICE,09/01/2017 4:30:00 AM,1326 E 89TH PL,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO, ",City non-suit,0,0,0,0,0,0,0,0,41.7324667,-87.5918125
17CP070904,P005292075|P005292075|P005292077|P005292077|P005292078|P005292078|P005292079|P005292079|P005292080|P005292080,08/02/2017,POLICE,11/03/2017 9:00:00 AM,6006 S ABERDEEN,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK NA, ",City non-suit,300,0,8.47,95.88,0,444.35,444.35,0,41.78477695,-87.65247182
17CP070904,P005292076|P005292076,08/02/2017,POLICE,11/03/2017 9:00:00 AM,6006 S ABERDEEN,13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK NA, ",Liable - By plea,300,0,8.47,95.88,0,444.35,444.35,0,41.78477695,-87.65247182
17CP070910,P005327944|P005327945|P005327946|P005327947|P005327948|P005327949,07/20/2017,POLICE,12/01/2017 9:00:00 AM,7326 S ALBANY,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.7599509,-87.7005143
17CP070912,P005272551|P005272552|P005272553|P005272554|P005272555|P005272556,08/06/2017,POLICE,10/06/2017 9:00:00 AM,6416 S PAULINA,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"NATION STAR MORTGAGE LLC, ",City non-suit,0,0,0,0,0,0,0,0,41.9985827,-87.67267777
17CP070916,P005327936|P005327937|P005327938|P005327939|P005327940|P005327956,07/14/2017,POLICE,10/06/2017 9:00:00 AM,3605 W 55TH,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.79220125,-87.71377727
17CP070917,P005017131|P005017132,07/24/2017,POLICE,09/01/2017 1:00:00 AM,3823 W AUGUSTA BLVD,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"JP MORGAN CHASE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.89891335,-87.72230801
17CP070928,P005041757|P005041758,07/24/2017,POLICE,09/07/2017 1:00:00 AM,4208 W THOMAS,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required,"DEUTSCHE BANK NATIONAL TRUST, ",City non-suit,0,0,0,0,0,0,0,0,41.9009806,-87.73160705
17CP070937,P005254830|P005254831|P005254832|P005254833|P005254834|P005254835,07/19/2017,POLICE,09/01/2017 1:00:00 AM,1500 S KOSTNER,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"U S BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.860432,-87.734897
17CP070937,P005254830|P005254831|P005254832|P005254833|P005254834|P005254835,07/19/2017,POLICE,09/01/2017 1:00:00 AM,1506 S KOSTNER,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"U S BANK NA, ",City non-suit,0,0,0,0,0,0,0,0,41.86031158,-87.73489304
17CP070940,P005272393|P005272394|P005272395|P005272396|P005272397|P005272398,08/06/2017,POLICE,11/03/2017 9:00:00 AM,5708 S ELIZABETH,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"OCWEN LOAN SERVICING LLC, ",City non-suit,0,0,0,0,0,0,0,0,41.79017185,-87.65624548
17CP070942,P005272386|P005291536|P005291537|P005291538|P005291539|P005291540,08/06/2017,POLICE,11/03/2017 9:00:00 AM,5601 S ADA,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"BANK OF AMERICA NA, ",City non-suit,0,0,0,0,0,0,0,0,41.79217775,-87.65819606
17CP070960,P005320623|P005320624|P005320625|P005320626|P005320627|P005320628,08/01/2017,POLICE,10/06/2017 9:00:00 AM,4454 S WELLS,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"WELLS FARGO BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.8129945,-87.63253182
17CP070961,P005228845|P005228846|P005228847|P005228848|P005228849|P005228850,07/28/2017,POLICE,10/06/2017 9:00:00 AM,5348 S PRINCETON AVE,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK NATL TR CO, ",City non-suit,0,0,0,0,0,0,0,0,41.7967231,-87.63334789
17CP070962,P005313402|P005313403|P005313404|P005313405|P005320621|P005320622,07/27/2017,POLICE,10/06/2017 9:00:00 AM,928 W 54TH PL,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK NATL TRUST CO, ",City non-suit,0,0,0,0,0,0,0,0,41.79531655,-87.64880479
17CP072245,P005228827|P005228828|P005228829|P005228830|P005228831|P005228832,08/01/2017,POLICE,11/03/2017 9:00:00 AM,4525 S HERMITAGE,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"JP MORGAN CHASE BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.81143305,-87.66843315
17CP073739,P005272599|P005272600|P005272601|P005272602|P005272603|P005272604,08/13/2017,POLICE,10/06/2017 9:00:00 AM,6800 S BISHOP,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"HSBC BANK USA, ",City non-suit,0,0,0,0,0,0,0,0,41.7702933,-87.6607004
17CP073755,P005313406|P005313407|P005313408|P005313409|P005313410|P005313411,08/14/2017,POLICE,10/06/2017 9:00:00 AM,525 S JUSTINE,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"US BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.8323481,-87.6643359
17CP073755,P005313406|P005313407|P005313408|P005313409|P005313410|P005313411,08/14/2017,POLICE,10/06/2017 9:00:00 AM,5251 S JUSTINE,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"US BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.79801395,-87.66321147
17CP076855,P005272505|P005272521|P005272522|P005272523|P005272524|P005272525,08/16/2017,POLICE,10/06/2017 9:00:00 AM,2007 W 71ST,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"HOUSING AND URBAN DEVELOPMENT, ",City non-suit,0,0,0,0,0,0,0,0,41.76464085,-87.67386352
17CP076855,P005272505|P005272521|P005272522|P005272523|P005272524|P005272525,08/16/2017,POLICE,10/06/2017 9:00:00 AM,2007 W 71ST ST,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"HOUSING AND URBAN DEVELOPMENT, ",City non-suit,0,0,0,0,0,0,0,0,41.76464085,-87.67386352
17CP076855,P005272505|P005272521|P005272522|P005272523|P005272524|P005272525,08/16/2017,POLICE,10/06/2017 9:00:00 AM,2207 W 71ST ST,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"HOUSING AND URBAN DEVELOPMENT, ",City non-suit,0,0,0,0,0,0,0,0,41.76466131,-87.67969873
17CP080247,P005224859|P005224860|P005224861|P005224862,08/07/2017,POLICE,12/01/2017 1:00:00 AM,838 N KEYSTONE,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"MIDFIRST BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.8963498,-87.72745541
17CP080252,P005224927|P005224928|P005224930,08/09/2017,POLICE,12/01/2017 1:00:00 AM,902 N TRUMBULL,13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"BANK OF AMERICA, ",City non-suit,1000,0,0,0,0,1040,1040,0,41.89747117,-87.71283094
17CP080252,P005224929,08/09/2017,POLICE,12/01/2017 1:00:00 AM,902 N TRUMBULL,13-12-125  Duty to secure and maintain vacant building.,"BANK OF AMERICA, ",Liable - By plea,1000,0,0,0,0,1040,1040,0,41.89747117,-87.71283094
17CP080258,P005224350|P005224351|P005224352|P005224353,08/24/2017,POLICE,10/06/2017 1:00:00 AM,6107 N WASHTENAW,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"HSBC BANK, ",City non-suit,0,0,0,0,0,0,0,0,41.99253185,-87.69672688
17CP080267,P005224931|P005224932|P005224933|P005224934,08/14/2017,POLICE,11/03/2017 1:00:00 AM,4208 W THOMAS,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"DEUTSCHE BANK NATIONAL TRUST, ",City non-suit,0,0,0,0,0,0,0,0,41.9009806,-87.73160705
17CP080276,P005292181|P005292182|P005292183|P005292184|P005292185|P005292186,08/31/2017,POLICE,11/03/2017 9:00:00 AM,6922 S LOOMIS,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required|13-12-140  Watchman required,"U S BANK N A, ",City non-suit,0,0,0,0,0,0,0,0,41.7679036,-87.65932131
17CP082241,P005292087|P005292089|P005292090|P005292091|P005292092,08/29/2017,POLICE,10/06/2017 9:00:00 AM,6004 S ABERDEEN,13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-125  Duty to secure and maintain vacant building.|13-12-140  Watchman required|13-12-140  Watchman required,"BANK OF AMERICA, ",City non-suit,300,0,0.34,0,0,340.34,340,0,41.78485105,-87.65246693
